,name,rate,reviews_num,type,price_level,review,lat,lng,subtype,hotness
174,Criniti's Carlton,3.7,354,"Italian, Pizza",$$ - $$$,“Food was tasty but too long wait for...”,-37.7984924,144.9678693,Italian,1663.8
175,Rice Paper,4.5,290,"Asian, Vietnamese",$,“Efficient service”,-37.8142795,144.9614222,Vietnamese,1595
176,Straight Outta Saigon,4.3,299,"Asian, Vietnamese",$$ - $$$,“... Saigon Fried rice with chicken (a m...”,-37.8130646,144.9683532,Vietnamese,1584.7
177,Koko Japanese Restaurant,4.2,306,"Japanese, Sushi",$$$$,"“We started with some sushi and tempura vegetables which were delicious, and l...”",-37.8220786,144.9598287,Japanese,1591.2
178,Donnini's Restaurant,4.5,285,"Italian, Mediterranean",$$ - $$$,“Delicious Chicken Meatballs.”,-37.7994889,144.9673139,Italian,1567.5
179,Mail Exchange Hotel,4.1,310,"Bar, Pub",$$ - $$$,“Great location and great bar staff”,-37.8166846,144.9534037,Pub,1581
180,Mezzo,3.9,324,"Italian, Mediterranean",$$ - $$$,“Food and service very good”,-37.8106796,144.9717164,Italian,1587.6
181,Il Gambero,4.2,299,"Australian, Italian",$$ - $$$,"“This place is in a great location, with parking near by.”",-37.8032928,144.9667944,Australian,1554.8
215,Mr Hobson,3.9,282,Australian,$$ - $$$,“Waterfront Dinner”,-37.841302,144.9318414,Australian,1381.8
183,Magic Mountain Saloon,4.4,284,"Asian, Thai",$$ - $$$,“Asian fusion dining in a casual setting”,-37.81281,144.971442,Thai,1533.6
184,Riverland,4.2,297,"Bar, Pub",$$ - $$$,“Expensive but great location and...”,-37.8186611,144.9688111,Pub,1544.4
185,Garden State Hotel,4.3,290,"Bar, Pub",$$ - $$$,"“A week out from lockdown, Melbourne was...”",-37.81542,144.971164,Pub,1537
186,Beer DeLuxe,4.2,294,"Bar, Pub",$$ - $$$,“The duck wrap is stunning and a must have.”,-37.8175276,144.9689072,Pub,1528.8
187,Vons Restaurant & Bar,3.5,350,"Italian, Mediterranean",$$ - $$$,"“The pasta is delicious, meat cooked to perfection everything was delicious.”",-37.8130944,144.9610528,Italian,1575
188,Curry Vault Indian Restaurant and Bar,4.2,291,"Indian, Nepali",$$ - $$$,“A Great Place for a curry in the city!”,-37.8164609,144.960423,Indian,1513.2
189,Bar Lourinha,4.4,275,"Mediterranean, European",$$ - $$$,"“Cosy, European style bar with great ambience and tapas”",-37.812815,144.9725185,Mediterranean,1485
190,Kenzan Japanese Restaurant,4.6,262,"Japanese, Sushi",$$ - $$$,“Authentic Japanese food- LEGIT japanese rice!”,-37.8147056,144.9726333,Japanese,1467.2
191,Da Noi,4.5,267,"Italian, Mediterranean",$$$$,"“... the bread and sorbet, the duck pasta was extraordinary and stopped everyo...”",-37.8386167,144.9896667,Italian,1468.5
192,Tazio,4.3,279,"Italian, Pizza",$$ - $$$,“Tucked away in the lane way I enjoyed the salmon.”,-37.815375,144.9711894,Italian,1478.7
193,Cafe Segovia,4.2,284,"Cafe, European",$$ - $$$,“Our party also had a beef burger and the special of the day Segovia Risotto w...”,-37.8152945,144.9642818,Europe,1476.8
218,Collins Kitchen,4.2,259,"Asian, Australian",$$$$,"“Fresh oysters, tuna and salmon sashimi, assorted sushi, crabs, shrimps, musse...”",-37.8151453,144.9699206,Australian,1346.8
195,Miyako Japanese Cuisine & Teppanyaki,3.8,313,Japanese,$$ - $$$,“Food is excellent... Service ok”,35.7462751,139.8534884,Japanese,1502.4
196,O'Connell's,4.4,270,"Bar, Pub",$$ - $$$,"“The oysters, the grilled octopus and th...”",-37.8340794,144.9529757,Pub,1458
197,The Deck Restaurant,4.2,281,"European, Australian",$$ - $$$,“We had a delicious meal of chicken and pasta with an entree and fries.”,-37.8201534,144.9668346,Australian,1461.2
198,Waiters Restaurant - Italian Waiters Club,4.4,266,Italian,$$ - $$$,“... serve of amatriciana and another of carbonara and the continental sausage.”,-37.812078,144.97235,Italian,1436.4
199,1806,4.6,253,"Australian, Wine Bar",$$ - $$$,“Fantastic cocktails in a Victorian...”,-37.8116581,144.9700797,Australian,1416.8
221,Father's Office,4,268,"Bar, Australian",$$ - $$$,“Delicious!”,-37.8105309,144.9647087,Australian,1340
201,Ciao Cielo,4.4,259,Italian,$$ - $$$,“Tiramisu - very good.”,-37.8403371,144.9403526,Italian,1398.6
202,Copperwood Restaurant,3.9,291,Italian,$$ - $$$,“Great night out sitting outside”,-37.7995994,144.967359,Italian,1425.9
203,Trattoria Emilia,4.5,251,"Italian, Mediterranean",$$ - $$$,"“... with mortadella, parmesan cream and...”",-37.8152359,144.9626962,Italian,1380.5
204,Embla,4.6,245,"Australian, Wine Bar",$$ - $$$,“Great Restaurant And Food”,-37.8134311,144.9686306,Australian,1372
205,Rosco's at Chevron Cafe Bar,4.5,250,"Italian, Pizza",$$ - $$$,"“The ceaser salad was typical, the added chicken tenders not over cooked,$20 T...”",-37.8455825,144.9794138,Italian,1375
206,The Duke of Wellington,4.1,274,"Bar, Pub",$$ - $$$,“For coming from and going to”,-37.8165307,144.9700544,Pub,1397.4
207,Tono on Borsari,3.7,303,"Italian, Pizza",$$ - $$$,"“For mains, my friend ordered ravioli and I had cannelloni calabrese.”",-37.8009095,144.9666926,Italian,1424.1
208,Lello,4.4,254,"Italian, Pizza",$$ - $$$,"“We shared an antipasto plate & calamari to start, incredible rabbit pasta & b...”",-37.8157505,144.9691815,Italian,1371.6
209,Shanghai Village Chinese Restaurant,4,277,"Chinese, Asian",$,"“... relaxed casual dinning, byo very cheap and variety of dumplings excellent.”",-37.811309,144.969113,Chinese,1385
210,The Jazz Corner Cafe,3.7,299,"Cafe, Australian",$$ - $$$,"“... veggie, eg eggs Benedict with mushr...”",-37.811243,144.956588,Australian,1405.3
211,City Wine Shop,4.4,251,"European, Australian",$$ - $$$,“... informal restaurant and wine bar”,-37.8109323,144.9726638,Australian,1355.4
212,Philippe,4.6,240,French,$$$$,"“For entree we had the escargot, the cured king salmon, the duck liver parfait...”",-37.814762,144.9700693,French,1344
213,D.O.C,4.3,256,"Italian, Pizza",$$ - $$$,“... try their pasta dishes because the ...”,-37.8210407,144.9638556,Italian,1356.8
214,Izakaya Den,4.4,250,"Japanese, Asian",$$ - $$$,"“... from sashimi, chicken, veggies, rice, scallops etc a fantastic range of m...”",-37.8135529,144.9688765,Japanese,1350
222,Straits Cafe Melbourne,4.1,261,"Australian, International",$$ - $$$,“Wonderful service”,-37.818412,144.963591,Australian,1331.1
216,University Cafe,4.2,261,"Italian, Pizza",$$ - $$$,"“We began with brochette, then had a salad and then our mains - lasagna, torto...”",-37.7994919,144.9669952,Italian,1357.2
217,RMB Cafe Bar,3.8,287,"Cafe, Australian",$$ - $$$,“French toast!!”,-37.8170433,144.9656219,Australian,1377.6
229,Margo's,3.9,266,Australian,$,“Overall a good meal”,-37.8234703,144.9584352,Australian,1303.4
219,The General Assembly,4.2,257,"Bar, Pub",$$ - $$$,"“They were the Kangaroo, Steak, Fish and Chicken.”",-37.8242474,144.9519999,Pub,1336.4
220,Delhi Streets Indian Street Food,4.3,251,"Indian, Asian",$,“Great Thali Meal”,-37.819841,144.956474,Indian,1330.3
233,Belgian Beer Cafe,4.2,244,"Belgian, Bar",$$ - $$$,“... area and catered for finger food (guests paid for drinks at the bar).”,-37.8214148,144.9642833,Bar,1268.8
240,Sally's Kitchen and Winebar,4.3,232,"Australian, Contemporary",$$ - $$$,“Yum breaky”,-37.8094121,144.9685089,Australian,1229.6
223,Railway Hotel,4.4,242,"Bar, Pub",$$ - $$$,“... fried chicken burger with chips.”,-37.8354417,144.9557083,Pub,1306.8
224,Cafe Issus,4.2,250,"Cafe, Australian",$$ - $$$,“The poached eggs were cooked perfectly and the dish was amazing in its entirety.”,-37.8167135,144.9656162,Australian,1300
225,Steakhouse Grill 66,4.3,244,"Steakhouse, Australian",$$ - $$$,“Really fabulous ribs by the water with impeccable service”,-37.8151287,144.9407982,Australian,1293.2
226,Cafe Rosco,4.5,233,"Italian, Pizza",$$ - $$$,“I will come back another time to try their pasta or risotto.”,-37.8455825,144.9794138,Italian,1281.5
249,Essence Restaurant,4.1,234,Australian,$$ - $$$,“... on a seafood stack for two which is their version of a seafood platter.”,-37.809952,144.969422,Australian,1193.4
228,Il Duca,4.4,236,"Italian, Pizza",$$ - $$$,“... of all produce down to the sourdough bread and olive oil placed on table.”,-37.8162867,144.985711,Italian,1274.4
250,Shakahari Vegetarian Restaurant,4.4,216,Asian,$$ - $$$,“Could eat here everyday”,-37.798995,144.967807,Malaysian,1166.4
230,Akachochin,4.2,246,"Japanese, Sushi",$$ - $$$,“... dessert was great as was my hapuku fish with tofu and crab croquettes.”,-37.824233,144.951595,Japanese,1279.2
231,Il Pom Italian,3.5,295,"Italian, Pizza",$$ - $$$,“Margherita Pizza was good and the Chianti too!”,-37.8182078,144.969229,Italian,1327.5
232,Simply Spanish,4.3,239,"Mediterranean, European",$$ - $$$,"“We weren’t disappointed by the food we ordered ; beef cheeks, garlic prawns a...”",-37.8165189,144.9581234,Mediterranean,1266.7
253,The Irish Times Pub,4.3,218,"Irish, Bar",$$ - $$$,"“The fish and chips portion size was so good, nice amount of chips nice portio...”",-37.8162205,144.9604985,Bar,1155.4
234,Dumplings Plus,3.9,262,"Chinese, Asian",$,“I had the Rainbow Jewel dumplings (pictured) and they were wonderful - juicy...”,-37.8119133,144.964704,Chinese,1283.8
235,Script Bar & Bistro,3.7,276,"Italian, European",$$ - $$$,“The food was delicious-we chose the option of entrees and salad as time was l...”,-37.824151,144.9681435,Italian,1297.2
236,Boho,4,255,Wine Bar,$$ - $$$,“Happy hour and live music”,-37.8243054,144.9493765,Wine Bar,1275
237,Secret Kitchen Chinatown,3.9,260,"Chinese, Asian",$$ - $$$,"“Food was great, we had honey chicken, Cantonese beef and fried rice, we loved...”",-37.8109363,144.9702629,Chinese,1274
238,Sud Food and Wine,4.7,214,"Italian, Mediterranean",$$ - $$$,“... shucked oyster with lemon and shall...”,-37.8151077,144.9549062,Italian,1219.8
239,Pier 35 Bar and Grill,4.2,238,"Seafood, Australian",$$ - $$$,“... was either cheesecake or panna cott...”,-37.823866,144.9065137,Australian,1237.6
277,Blondie Bar,4.1,215,Asian,$$ - $$$,“Just the ticket for pre-show”,-37.8238338,144.9678462,Malaysian,1096.5
241,Cafe Cavallino,4,249,"Italian, Pizza",$$ - $$$,“Dinner with friends”,-37.8013585,144.9665805,Italian,1245
242,Westlake Restaurant,3.7,269,Chinese,$$ - $$$,"“... are prawn dumplings, prawn and chiv...”",-37.8122222,144.9669444,Chinese,1264.3
243,Ombra Salumi Bar,4.4,225,"Italian, Pizza",$$ - $$$,“Exquisite Mondays for pizza”,-37.8117314,144.9709552,Italian,1215
244,Third Wave Cafe,4.3,229,"American, Cafe",$$ - $$$,“Dinner at Third Wave Cafe”,-37.8471695,144.9490739,American,1213.7
245,Osteria Ilaria,4.6,214,"Italian, Mediterranean",$$ - $$$,"“Main courses were Lamb backstrap, Pacheri pasta with prawns, baby red snapper...”",-37.8136075,144.9619069,Italian,1198.4
246,Little Lygon,3.8,258,"Italian, Pizza",$$ - $$$,"“... their competitors), particularly the Scallopini Fungi & the Garlic Prawns.”",-37.8018444,144.9669492,Italian,1238.4
247,Campari House,4.1,239,"Italian, Bar",$$ - $$$,“Business celebration”,-37.8141023,144.961305,Italian,1218.9
248,Crystal Jade Restaurant,4.1,235,"Chinese, Asian",$$ - $$$,“The dim sum are excellently made taste...”,-37.8115473,144.9679945,Chinese,1198.5
279,Aria Bar & Lounge,4.7,186,Australian,$$ - $$$,“Peppa pig high tea was awesome!”,35.6752138,139.7369551,Australian,1060.2
281,Spoonbill Restaurant and Bar,3.7,233,Australian,$$ - $$$,“... the beautiful duck special and the ...”,-37.8380207,144.995761,Australian,1095.1
251,Plus 5,4.2,224,"Italian, Bar",$$ - $$$,“Surprisingly good food for a bar/lounge & Great location.”,-37.8242047,144.9510909,Italian,1164.8
252,Oriental Spoon,4.3,218,"Asian, Korean",$$ - $$$,“Yummm”,-37.811792,144.961709,Korean,1155.4
290,White Mojo Speciality Coffee & Roaster,4.2,198,"Contemporary, Australian",$$ - $$$,“... parmesan chili bacon burger was ama...”,-37.8121673,144.9604757,Australian,1029.6
254,Carlton Wine Room,4.7,199,"European, Australian",$$ - $$$,"“Duck & Pork croquettes, and stracciatella are worth coming back for time afte...”",-37.7986111,144.9686111,Australian,1134.3
255,Grill'd Degraves St,4.3,217,"Fast Food, Australian",$,“Best burger in Melbourne city.”,-37.8174087,144.9657509,Australian,1150.1
256,Oriental Tea House,4.3,216,"Chinese, Asian",$$ - $$$,“This was an excellent choice for us as there was a good mix of dim sum and pl...”,-37.81553,144.96203,Chinese,1144.8
257,Kirks Wine Bar,4.4,211,"French, European",$$ - $$$,“Great little wine bar!”,-37.8136215,144.9612837,French,1139.4
258,Simply Spanish QVM,4.4,210,"Mediterranean, Cafe",$$ - $$$,“This is the best seafood paella I have ever had.”,-37.8319268,144.9570615,Mediterranean,1134
259,Emporio Pizza & Pasta,3.3,280,"Italian, Pizza",$$ - $$$,“The drinks were delicious and my partners pizza was a real winner too.”,35.629061,139.6868351,Italian,1204
260,Touche Hombre,4.1,224,"Mexican, International",$$ - $$$,"“Margaritas were delicious and two for one, the chicken tacos were so deliciou...”",-37.8114967,144.9654999,Mexican,1142.4
261,Shoya,4.3,213,"Japanese, Sushi",$$$$,“The Oysters were the best ever.”,-37.8117556,144.969175,Japanese,1128.9
262,Cafe Corretto,4.2,218,"Italian, Pizza",$$ - $$$,“Very traditional - excellent gnocci - but...”,-37.7999998,144.9668825,Italian,1133.6
263,Empress of China,3.9,234,"Chinese, Asian",$,"“In the middle of Chinatown, we wanted early dinner as we were going to a show...”",-37.8113861,144.9689201,Chinese,1146.6
264,Man Tong Kitchen,3.1,294,Chinese,$$ - $$$,"“... dumplings, chive and prawn, ginger prawn, deep fried calamari, and others.”",-37.8240004,144.9572102,Chinese,1205.4
265,Ginza Teppanyaki,4.1,222,"Japanese, Asian",$$ - $$$,“Great restaurant for Jappenese Teppanyaki with the family”,-37.8116667,144.9683333,Japanese,1132.2
266,Amigos Hardware Lane,4.1,222,Mexican,$$ - $$$,"“The enchiladas were great, though the Mexican rice it came with was more like...”",-37.813143,144.960867,Mexican,1132.2
267,Syracuse,4.5,202,"European, Australian",$$ - $$$,"“Delightful food, efficient staff”",-37.8163462,144.9601606,Australian,1111
268,Platform 28,3.9,232,"Bar, Pub",$$ - $$$,“Intended only to have a few beers then...”,-37.81855,144.949189,Pub,1136.8
269,Bacash Restaurant,4.4,205,"Seafood, Australian",$$$$,“Fabulous Lebanese Snapper - perfect as...”,-37.8341667,144.9819444,Australian,1107
270,La Spaghetteria Ristorante,3.6,250,"Italian, Pizza",$$ - $$$,“Our Fav Melb Italian restaurant”,-37.8039423,144.9665583,Italian,1150
271,Peko Peko,4.4,204,"Chinese, Asian",$,"“We had Wasabi Mayo Prawns, Peko Sausage, Fried Rice, Sweet and Sour Chicken C...”",-37.8318959,144.9697248,Chinese,1101.6
272,Abla's,4.5,198,"Lebanese, Mediterranean",$$ - $$$,“My husband ordered the lamb shish and I...”,-37.7977139,144.9710972,Mediterranean,1089
273,Foglia di Fico,4.9,151,"Italian, European",$$ - $$$,"“... rainbow trout, followed by risotto with king prawns, a medium-rare steak ...”",-37.8133623,144.9517568,Italian,890.9
274,Lemongrass Thai Royal Cuisine,4.1,217,"Asian, Thai",$$ - $$$,“Dinner”,-37.8030471,144.9667685,Thai,1106.7
275,Self Preservation,4.3,206,"Cafe, European",$$ - $$$,“Very good atmosphere”,-37.8117589,144.9711093,Europe,1091.8
276,Radii Restaurant & Bar,4.2,210,"European, Australian",$$$$,“Good food!”,-37.8110069,144.9763714,Australian,1092
295,Pier Port Melbourne,4.3,188,"Bar, Australian",$$ - $$$,“Best seafood linguine EVER!”,-37.8428112,144.9380788,Australian,996.4
278,Triim Food & Drink,4.4,200,Cafe,$$ - $$$,"“Highly recommend the smashed avo, Eggs Benedict and sweet potato stack.”",-37.813873,144.9612661,Caf�,1080
297,Siglo,4.3,187,"Bar, Australian",$$ - $$$,“Was fabulous”,-37.8108732,144.9726136,Australian,991.1
280,ShanDong MaMa,4.1,213,"Chinese, Asian",$,“had some steamed vegan dumplings which were amazing!”,-37.8122484,144.9671843,Chinese,1086.3
299,Henry and the Fox,4,199,"Australian, Contemporary",$$ - $$$,“... happy to answer our questions on where we should visit whilst in Melbourne.”,-37.8171167,144.9572444,Australian,995
282,Classico,4.2,204,"Italian, Pizza",$$ - $$$,“For entree I had some delicious oysters and my main was a tasty seafood pasta...”,-37.8390618,144.9758571,Italian,1060.8
283,Lee Ho Fook,4.5,190,"Vietnamese, Chinese",$$ - $$$,“Fantastic food especially the eggplant...”,-37.8155972,144.9713087,Chinese,1045
284,Lamaro's Hotel,4.6,185,"Pub, Bar",$$ - $$$,"“Shared entrees of oysters, dim sims, bread and olives.”",-37.838469,144.9605841,Pub,1036
285,Ying Thai 2,4.2,202,"Asian, Thai",$$ - $$$,“Best Thai food in Melbourne... truly!”,-37.804486,144.966593,Thai,1050.4
286,Toto's Pizza House,4.1,206,"Italian, Pizza",$$ - $$$,"“... reasonable prices, quick service, great looking pasta, great tasting pizza.”",-37.8045779,144.9660867,Italian,1050.6
287,A Hereford Beefstouw,4.5,186,"Steakhouse, European",$$ - $$$,“Entree and kids meals were amazing with the oysters being a stand out but for...”,-37.8157449,144.9712936,Steakhouse,1023
288,Rubiras at Swallows,4.5,186,"Seafood, Australian",$$ - $$$,“Seafood was freshest I’ve had and totally amazing”,-37.8327451,144.9455607,Australian,1023
289,Flora Indian Restaurant,3.7,226,"Indian, Fast Food",$,“Loved it!!”,-37.817604,144.966437,Indian,1062.2
300,Nirankar Restaurant,4.2,189,"Asian, Nepali",$$ - $$$,“Wonderful curry venue in CBD”,-37.81432,144.96062,Malaysian,982.8
291,Desi Dhaba,3.7,224,"Indian, Asian",$$ - $$$,“real indian food”,-37.8163397,144.970469,Indian,1052.8
292,8bit,4.3,192,"American, Fast Food",$,“Yum!!!!!”,-37.8125129,144.9649796,American,1017.6
293,Transport Public Bar,4,205,"Bar, Pub",$$ - $$$,“... of foods and of course there is a bar.”,-37.8183938,144.9684217,Pub,1025
294,Two Fat Indians,3.8,215,Indian,$$ - $$$,"“Two dishes Butter Chicken, Goat Curry.”",-37.8161345,144.9845111,Indian,1032
301,Rooftop at QT,4.4,180,"Bar, Contemporary",$$ - $$$,“Great view from the rooftop.”,-37.8134202,144.9678344,Bar,972
